1	0	1	0	-2
1	1	1	0	-2
1	2	0	0	-2
1	3	0	0	-2
1	4	0	0	-2
1	5	0	0	-2
1	6	0	0	-2
1	7	0	0	-2
1	8	1	0	-2
1	9	3	0	-2
1	10	2	0	-2
1	11	2	0	-2
1	12	0	0	-2
1	13	0	0	-2
1	14	1	0	-2
1	15	1	1	-2
1	16	1	0	-2
1	17	0	1	-2
1	18	0	0	-2
1	19	0	0	-2
1	20	0	0	-2
1	21	0	0	-2
1	22	1	0	-2
1	23	0	0	-2
1	24	1	0	-2
1	25	2	0	-2
1	26	1	0	-2
1	27	2	0	-2
1	28	0	0	-2
1	29	1	0	-2
1	30	1	0	-2
1	31	0	0	-2
1	32	0	0	-2
1	33	0	0	-2
1	34	2	0	-2
1	35	0	0	-2
1	36	2	0	-2
1	37	1	0	-2
1	38	0	0	-2
1	39	0	0	-2
1	40	0	0	-2
1	41	1	1	-2
1	42	0	0	-2
1	43	0	0	-2
1	44	1	0	-2
1	45	0	0	-2
1	46	2	0	-2
1	47	1	0	-2
1	48	0	0	9
1	49	0	0	-2
1	50	0	0	-2
1	51	0	0	-2
1	52	1	0	-2
1	53	3	0	-2
1	54	0	0	-2
1	55	2	0	-2
1	56	0	0	-2
1	57	1	0	-2
1	58	1	0	-2
1	59	1	0	-2
1	60	0	0	-2
1	61	0	0	-2
1	62	1	0	-2
1	63	2	0	-2
1	64	2	0	-2
1	65	0	0	-2
1	66	0	1	-2
1	67	0	0	-2
1	68	0	0	-2
1	69	0	0	-2
1	70	0	0	-2
1	71	1	0	-2
1	72	0	0	-2
1	73	0	0	-2
1	74	1	0	-2
1	75	0	0	-2
1	76	0	0	-2
1	77	0	0	-2
1	78	1	0	-2
1	79	0	0	-2
1	80	0	0	-2
1	81	1	1	-2
1	82	0	0	-2
1	83	0	0	-2
1	84	0	0	-2
1	85	0	0	-2
1	86	1	0	9
1	87	2	0	-2
1	88	2	0	-2
1	89	0	0	-2
1	90	0	0	-2
1	91	0	0	-2
1	92	0	0	-2
1	93	0	0	-2
1	94	1	0	-2
1	95	0	0	-2
1	96	0	0	-2
1	97	2	0	-2
1	98	1	0	-2
1	99	1	1	-2
2	0	1	0	-3
2	1	1	0	-3
2	2	0	0	-3
2	3	0	0	-3
2	4	0	0	-3
2	5	0	0	-3
