1	0	2	0	-2
1	1	1	1	-1
1	2	2	0	-2
1	3	2	0	-2
1	4	0	0	-2
1	5	3	0	-2
1	6	1	0	-2
1	7	1	0	-2
1	8	2	0	-2
1	9	1	0	-2
1	10	2	0	-2
1	11	1	0	-2
1	12	0	0	-2
1	13	1	0	-2
1	14	1	1	-1
1	15	1	1	19
1	16	1	0	-2
1	17	2	0	-2
1	18	1	0	-2
1	19	1	0	-2
1	20	0	1	-1
1	21	2	0	-2
1	22	1	0	-2
1	23	0	0	-2
1	24	1	0	-2
1	25	2	0	-2
1	26	1	0	-2
1	27	1	0	-2
1	28	4	0	-2
1	29	0	1	-1
1	30	2	0	-2
1	31	1	0	-2
1	32	0	2	-1
1	33	1	0	-2
1	34	1	0	-2
1	35	1	2	19
1	36	1	1	19
1	37	1	2	19
1	38	3	0	-2
1	39	0	0	-2
1	40	2	1	-1
1	41	1	1	19
1	42	2	1	-1
1	43	1	1	-1
1	44	2	0	-2
1	45	3	0	-2
1	46	1	0	-2
1	47	1	2	-1
1	48	1	0	19
1	49	1	0	-2
1	50	0	0	-2
1	51	2	0	-2
1	52	0	0	-2
1	53	2	0	-2
1	54	2	0	-2
1	55	1	1	19
1	56	0	0	-2
1	57	2	0	-2
1	58	1	0	-2
1	59	2	0	-2
1	60	2	0	-2
1	61	3	0	-2
1	62	1	1	-1
1	63	0	0	-2
1	64	2	0	-2
1	65	2	0	-2
1	66	2	0	-2
1	67	3	1	-1
1	68	4	0	-2
1	69	2	0	-2
1	70	3	0	-2
1	71	4	0	-2
1	72	1	0	-2
1	73	2	0	-2
1	74	1	0	-2
1	75	1	0	-2
1	76	1	0	-2
1	77	5	0	-2
1	78	0	1	-1
1	79	3	0	-2
1	80	3	0	-2
1	81	3	1	-1
1	82	0	1	-1
1	83	2	1	19
1	84	2	0	-2
1	85	1	0	-2
1	86	1	0	19
1	87	2	1	-1
1	88	3	0	-2
1	89	0	0	-2
1	90	1	0	-2
1	91	4	0	-2
1	92	2	1	-1
1	93	2	0	-2
1	94	1	0	-2
1	95	0	0	-2
1	96	1	0	-2
1	97	3	0	-2
1	98	2	1	-1
1	99	2	0	-2
1	100	2	0	-2
1	101	1	0	19
1	102	2	0	-2
1	103	2	0	-2
1	104	3	0	-2
1	105	2	0	-2
1	106	0	1	-1
1	107	1	2	-1
1	108	1	0	-2
1	109	0	0	-2
1	110	3	0	-2
1	111	0	0	-2
1	112	1	1	19
1	113	2	0	-2
1	114	1	0	-2
1	115	1	0	-2
1	116	1	0	-2
1	117	0	0	-2
1	118	0	1	19
1	119	1	0	-2
1	120	3	0	-2
1	121	2	0	-2
1	122	2	1	-1
1	123	1	0	-2
1	124	1	0	-2
2	0	2	0	-3
2	1	1	1	-2
2	2	2	0	-3
2	3	2	0	-3
2	4	0	0	-3
2	5	3	0	-3
2	6	1	0	-3
2	7	1	0	-3
2	8	2	0	-3
2	9	1	0	-3
2	10	2	0	-3
2	11	1	0	-3
2	12	0	0	-3
2	13	1	0	-3
2	14	1	1	-2
2	15	1	1	18
2	16	1	0	-3
2	17	2	0	-3
2	18	1	0	-3
2	19	1	0	-3
2	20	1	0	-2
2	21	2	0	-3
2	22	1	0	-3
2	23	0	0	-3
2	24	1	1	-2
2	25	2	0	-3
2	26	1	1	19
2	27	1	0	-3
2	28	4	0	-3
2	29	0	0	-2
2	30	2	0	-3
2	31	1	0	-3
2	32	1	1	-2
2	33	1	0	-3
2	34	1	0	-3
2	35	1	2	18
2	36	1	1	18
2	37	1	2	18
2	38	3	0	-3
2	39	0	0	-3
2	40	2	1	-2
2	41	1	1	18
2	42	2	1	-2
2	43	1	1	-2
2	44	1	1	-2
2	45	3	0	-3
2	46	1	0	-3
2	47	1	2	19
2	48	1	0	18
2	49	1	0	-3
2	50	0	0	-3
2	51	2	0	-3
2	52	0	0	-3
2	53	2	0	-3
2	54	2	0	-3
2	55	1	1	18
2	56	0	1	-2
2	57	2	0	-3
2	58	1	0	-3
2	59	2	0	-3
2	60	2	0	-3
2	61	3	0	-3
2	62	2	0	-2
2	63	0	0	-3
2	64	2	0	-3
2	65	2	0	-3
2	66	2	0	-3
2	67	3	0	-2
2	68	4	0	-3
2	69	1	1	-2
2	70	3	0	-3
2	71	4	0	-3
2	72	1	0	19
2	73	2	0	-3
2	74	1	0	-3
2	75	1	0	-3
2	76	1	0	-3
2	77	5	0	-3
2	78	0	1	-2
2	79	3	0	-3
2	80	3	0	-3
2	81	3	1	19
2	82	0	1	-2
2	83	2	0	18
2	84	2	0	-3
2	85	1	0	-3
2	86	1	0	18
2	87	2	0	-2
2	88	3	0	-3
2	89	0	0	-3
2	90	1	0	-3
2	91	4	0	-3
2	92	2	1	-2
2	93	2	0	-3
2	94	1	0	-3
2	95	0	0	-3
2	96	1	0	-3
2	97	3	0	-3
2	98	2	1	19
2	99	2	0	-3
2	100	1	1	-2
2	101	1	0	18
2	102	2	0	-3
2	103	2	0	-3
2	104	3	0	-3
2	105	2	0	-3
2	106	0	1	-2
2	107	2	0	-2
2	108	1	0	-3
2	109	0	0	-3
2	110	3	0	-3
2	111	0	0	-3
2	112	1	1	18
2	113	2	0	-3
2	114	1	0	-3
2	115	1	0	-3
2	116	1	0	-3
2	117	0	0	-3
2	118	0	0	18
2	119	1	1	-2
2	120	3	0	-3
2	121	1	1	-2
2	122	2	1	-2
2	123	1	0	-3
2	124	1	0	-3
3	0	2	1	-3
3	1	1	1	-3
3	2	2	0	-4
3	3	2	0	-4
3	4	0	0	-4
3	5	3	0	-4
3	6	1	0	-4
3	7	1	0	-4
3	8	2	0	-4
3	9	1	0	-4
3	10	2	0	-4
3	11	0	2	-3
3	12	0	0	-4
3	13	1	0	-4
3	14	2	0	-3
3	15	1	1	17
3	16	1	1	-3
3	17	2	0	-4
3	18	1	1	-3
3	19	1	1	-3
3	20	1	0	-3
3	21	2	0	-4
3	22	1	0	-4
3	23	0	0	-4
3	24	2	0	-3
3	25	2	0	-4
3	26	2	0	18
3	27	1	0	-4
3	28	4	0	-4
3	29	0	0	-3
3	30	2	0	-4
3	31	1	0	-4
3	32	1	1	-3
3	33	1	0	-4
3	34	1	0	-4
3	35	1	2	18
3	36	1	2	17
3	37	2	1	17
3	38	2	1	-3
3	39	0	0	-4
3	40	2	1	-3
3	41	1	1	17
3	42	3	0	-3
3	43	1	1	-3
3	44	1	1	-3
3	45	3	0	-4
3	46	1	0	-4
3	47	1	1	18
3	48	1	0	17
3	49	1	0	-4
3	50	0	0	-4
3	51	2	0	-4
3	52	0	0	-4
3	53	2	0	19
3	54	2	0	-4
3	55	1	1	17
3	56	1	0	-3
3	57	2	1	-3
3	58	1	0	-4
3	59	2	1	-3
3	60	2	0	-4
3	61	3	0	-4
3	62	2	0	-3
3	63	0	0	-4
3	64	2	0	-4
3	65	2	0	-4
3	66	2	0	-4
3	67	3	0	-3
3	68	4	0	-4
3	69	1	0	-3
3	70	3	0	-4
3	71	3	1	19
3	72	1	0	18
3	73	2	0	-4
3	74	1	1	-3
3	75	1	0	-4
3	76	1	0	-4
3	77	5	0	-4
3	78	0	2	-3
3	79	3	0	-4
3	80	3	0	-4
3	81	3	1	18
3	82	1	0	-3
3	83	2	1	17
3	84	2	0	-4
3	85	1	0	19
3	86	1	0	17
3	87	2	0	-3
3	88	3	0	-4
3	89	0	1	-3
3	90	1	1	-3
3	91	4	0	-4
3	92	2	1	-3
3	93	2	0	-4
3	94	1	0	-4
3	95	0	0	-4
3	96	1	1	-3
3	97	3	0	-4
3	98	2	1	18
3	99	2	1	-3
3	100	1	1	-3
3	101	1	0	17
3	102	1	1	-3
3	103	2	0	-4
3	104	3	0	-4
3	105	2	0	-4
3	106	0	1	-3
3	107	2	0	-3
3	108	1	0	19
3	109	0	0	-4
3	110	3	0	-4
3	111	0	0	-4
